Smiles,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,max_similarity,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step,TSNEx,TSNEy
O=C1C=NC(=Cc2ccc[nH]2)O1,1,4.3478260869565215,1,4.3478260869565215,0.1594202898550724,0.0,0.0,0.0,0.0,12,0.0,460,-13.819772,13.015173
O=C1C=C(Nc2ccccn2)C(=O)C1c1ccc(Br)cc1,1,4.0,1,4.0,0.16,0.0,0.0,0.0,0.0,21,0.0,120,-21.505075,-17.680552
O=C1OC(=C2Oc3c(sc4ccccc34)C2=O)c2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.1666666666666666,0.0,0.0,0.0,0.0,23,0.0,110,-25.258278,-4.0763726
CC(C)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1481481481481481,0.0,0.0,0.0,0.0,25,0.0,500,28.060476,-14.324724
CS(=O)(=O)c1sc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)nc1Br,1,3.8461538461538463,1,3.8461538461538463,0.1491228070175438,0.0,0.0,0.0,0.0,26,0.0,280,28.081661,-4.002698
COC(=O)C1(C(=O)OC)Cc2ccccc2C1=O,1,1.9230769230769231,1,1.9230769230769231,0.2,0.0,0.0,0.0,0.0,18,0.0,50,-10.81984,-13.545464
O=C1OC(c2ccc[nH]2)=NC1=C(Nc1ccc[nH]1)c1ccco1,1,4.761904761904762,1,4.761904761904762,0.1363636363636363,0.0,0.0,0.0,0.0,23,0.0,220,-11.387906,19.662785
CCOc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,5.88235294117647,1,5.88235294117647,0.1634615384615384,0.0,0.0,0.0,0.0,24,0.0,470,25.353725,-7.58673
O=C1OC(C2Nc3ccccc3C2=O)C(=O)c2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.2065217391304347,0.0,0.0,0.0,0.0,22,0.0,110,-21.48542,-14.928585
CCOc1ccc(-c2oc(-c3ccccc3)c3ccc(F)cc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1666666666666666,0.0,0.0,0.0,0.0,25,0.0,500,23.872726,16.828962
O=C1CC(C2OC(=O)c3ccccc3C2=O)Nc2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.1836734693877551,0.0,0.0,0.0,0.0,23,0.0,110,-21.418016,-14.981712
CC1(C)OCC(=Cc2oc(-c3ccccc3)c(Cl)c2O)C1=O,1,2.0,1,2.0,0.2061855670103092,0.0,0.0,0.0,0.0,22,0.0,30,0.6250908,-7.243186
ClC(=C1C=CC(Nc2ccco2)=C1)c1ccccc1,1,3.571428571428571,1,3.571428571428571,0.1326530612244898,0.0,0.0,0.0,0.0,19,0.0,480,-7.7636757,-1.1674674
O=C1CCC(=Cc2ccccc2)OC1O,1,1.9230769230769231,1,1.9230769230769231,0.2133333333333333,0.0,0.0,0.0,0.0,15,0.0,50,-17.721642,3.1556597
COC(=O)C(=Cc1coc2ccccc12)OC,1,2.7777777777777777,1,2.7777777777777777,0.2222222222222222,0.0,0.0,0.0,0.0,17,0.0,110,-3.0433836,-0.631998
CS(=O)(=O)c1ccc(-c2oc(-c3cccs3)c3ccccc23)o1,1,4.761904761904762,1,4.761904761904762,0.1666666666666666,0.0,0.0,0.0,0.0,23,0.0,490,13.643888,9.265352
CCN(CC)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1,1,5.0,1,5.0,0.1260504201680672,0.0,0.0,0.0,0.0,27,0.0,290,34.18441,-5.3681903
O=C1CCC(C2(Cc3ccccc3)N=N2)C(=O)N1,1,1.9230769230769231,1,1.9230769230769231,0.1860465116279069,0.0,0.0,0.0,0.0,18,0.0,50,-12.842939,-3.439791
COC(=O)c1ccc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1428571428571428,0.0,0.0,0.0,0.0,27,0.0,340,33.831436,-12.857705
COc1ccc2c(-c3ccc(OC)c(OC)c3)oc(-c3ccccc3)c2c1,1,3.4482758620689653,1,3.4482758620689653,0.1578947368421052,0.0,0.0,0.0,0.0,27,0.0,420,29.460854,15.834076
Cc1ccc(-c2oc(-c3ccccc3)c3cccc(C)c23)cc1,1,4.3478260869565215,1,4.3478260869565215,0.1717171717171717,0.0,0.0,0.0,0.0,23,0.0,460,23.729435,10.986203
NC(=O)C1(C2(O)Cc3ccccc3C2=O)CCC(=O)O1,1,1.851851851851852,1,1.851851851851852,0.1954022988505747,0.0,0.0,0.0,0.0,20,0.0,80,-14.432465,-12.328219
O=C(O)C1(O)C(=O)c2ccccc2C1=O,1,4.0,1,4.0,0.2205882352941176,0.0,0.0,0.0,0.0,15,0.0,120,-20.123657,-6.1907105
COC(=O)C1=C(C(=O)OC)C(c2ccccc2)NC(=S)N1,1,2.0408163265306123,1,2.0408163265306123,0.1612903225806451,0.0,0.0,0.0,0.0,21,0.0,70,-8.99883,-13.371488
NC(=O)c1ccc(-c2oc(-c3cccs3)c3ccc(Br)cc23)cc1,1,4.761904761904762,1,4.761904761904762,0.1376146788990825,0.0,0.0,0.0,0.0,24,0.0,220,16.030281,24.36216
COc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1,1,5.0,1,5.0,0.1509433962264151,0.0,0.0,0.0,0.0,24,0.0,240,32.311646,-7.9439406
Cc1cc(C)cc(-c2oc(-c3ccccc3)c3ccc(Cl)cc23)c1,1,3.571428571428571,1,3.571428571428571,0.1634615384615384,0.0,0.0,0.0,0.0,24,0.0,480,21.448158,17.857952
O=C1CCC(C2(CC(=O)c3ccccc3)CCCC(=O)O2)C(=O)N1,1,2.0,1,2.0,0.1634615384615384,0.0,0.0,0.0,0.0,24,0.0,20,-5.81273,-14.764777
COC(=O)C1=C2c3ccccc3CCOC2C(=O)C1(O)OC,1,1.9230769230769231,1,1.9230769230769231,0.1588785046728972,0.0,0.0,0.0,0.0,22,0.0,50,-12.810925,-13.206028
CSc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.160377358490566,0.0,0.0,0.0,0.0,24,0.0,210,19.667868,22.147655
O=C1c2ccc(F)cc2C(=O)C1c1ccccc1,1,2.0408163265306123,1,2.0408163265306123,0.1951219512195122,0.0,0.0,0.0,0.0,18,0.0,70,-19.86915,-17.066063
O=C1OC(c2cccs2)=NC1=Cc1ccco1,1,4.761904761904762,1,4.761904761904762,0.1413043478260869,0.0,0.0,0.0,0.0,17,0.0,220,-16.649914,16.357006
O=c1oc2ccc(O)cc2n1Cc1ccccc1,1,1.9230769230769231,1,1.9230769230769231,0.2117647058823529,0.0,0.0,0.0,0.0,18,0.0,50,-8.7565565,-1.3179264
O=C1C(Nc2ccccn2)=CCC(=O)c2ncccc21,1,3.333333333333333,1,3.333333333333333,0.1287128712871287,0.0,0.0,0.0,0.0,20,0.0,150,-24.513401,-16.386017
O=CN1C(=S)N(Cc2ccccc2)C(=O)C(F)(F)C1c1cccc([N+](=O)[O-])c1,1,1.9230769230769231,1,1.9230769230769231,0.1565217391304348,0.0,0.0,0.0,0.0,28,0.0,10,-10.935352,-0.9892305
O=C1CCC(COC(=O)c2ccccc2)c2ccccc2N1,1,2.0,1,2.0,0.1574074074074074,0.0,0.0,0.0,0.0,22,0.0,30,-5.958145,-11.366341
O=C1CCC(C(=O)CBr)(c2cccc3cccnc23)O1,1,1.851851851851852,1,1.851851851851852,0.1931818181818181,0.0,0.0,0.0,0.0,20,0.0,80,-23.731853,-19.616745
COc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1OC,1,5.0,1,5.0,0.174757281553398,0.0,0.0,0.0,0.0,24,0.0,250,16.72618,5.7226
O=C1OC(c2ccco2)=NC1=Cc1ccccc1Br,1,4.0,1,4.0,0.1702127659574468,0.0,0.0,0.0,0.0,19,0.0,200,-15.291607,16.6417
S=C(Nc1ccc(-n2oc3ccccc3c2=S)cc1)c1ccc(Cl)cc1,1,4.0,1,4.0,0.1592920353982301,0.0,0.0,0.0,0.0,26,0.0,200,-4.517651,4.774338
N#CC1(C#N)C(=O)c2ccccc2-c2ccccc21,1,1.851851851851852,1,1.851851851851852,0.240506329113924,0.0,0.0,0.0,0.0,19,0.0,80,-21.343962,-6.759265
NC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,5.0,1,5.0,0.18,0.0,0.0,0.0,0.0,24,0.0,250,22.115824,-7.7574005
COS(=O)(=O)c1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1,1,3.4482758620689653,1,3.4482758620689653,0.168141592920354,0.0,0.0,0.0,0.0,26,0.0,420,12.372278,7.4137864
Clc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1935483870967742,0.0,0.0,0.0,0.0,22,0.0,500,23.872808,-5.5825887
C=C1C(=O)c2ccccc2C1=O,1,3.8461538461538463,1,3.8461538461538463,0.2063492063492063,0.0,0.0,0.0,0.0,12,0.0,130,-21.018904,-7.8768625
CC(=O)Oc1ccc(C2CC(=O)c3ccccc3O2)cc1,1,1.9230769230769231,1,1.9230769230769231,0.1836734693877551,0.0,0.0,0.0,0.0,21,0.0,50,-16.154526,-7.346164
O=C1OCCN1c1c(-c2ccccc2)oc2ccc(Cl)cc12,1,2.702702702702702,1,2.702702702702702,0.1938775510204081,0.0,0.0,0.0,0.0,22,0.0,100,1.6711473,-6.631032
COCc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1531531531531531,0.0,0.0,0.0,0.0,25,0.0,210,20.204632,21.129578
Clc1ccc2nc(-c3ccccc3)cc(-c3ccccc3)c2c1,1,2.702702702702702,1,2.702702702702702,0.1770833333333333,0.0,0.0,0.0,0.0,23,0.0,100,2.485054,2.1896265
COc1ccc(-c2oc(-c3ccccc3)c3cc(OC)ccc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1651376146788991,0.0,0.0,0.0,0.0,25,0.0,450,30.190342,19.519863
NC(=O)Oc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1,1,5.555555555555555,1,5.555555555555555,0.1391304347826087,0.0,0.0,0.0,0.0,26,0.0,370,37.293987,-10.393178
O=C1OC(F)COC1=Cc1ccccc1,1,1.9230769230769231,1,1.9230769230769231,0.2297297297297297,0.0,0.0,0.0,0.0,15,0.0,50,-18.451153,3.6649117
O=C1C(=Cc2cccc(Cl)c2)N=C(c2ccccc2)N1O,1,3.225806451612903,1,3.225806451612903,0.1875,0.0,0.0,0.0,0.0,21,0.0,160,-18.074892,7.7065196
O=C(OC12C(=O)OCCC1C(=O)c1ccccc1OC21CC1)c1ccccc1,1,2.0,1,2.0,0.1764705882352941,0.0,0.0,0.0,0.0,28,0.0,20,-14.54669,-18.324633
O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1cccc([N+](=O)[O-])c1,1,3.333333333333333,1,3.333333333333333,0.1652892561983471,0.0,0.0,0.0,0.0,27,0.0,150,-32.342216,4.6814346
CCOc1ccc(-c2oc(-c3ccccc3)c3cc(Br)ccc23)cc1,1,3.571428571428571,1,3.571428571428571,0.1574074074074074,0.0,0.0,0.0,0.0,25,0.0,480,20.71789,22.589445
COc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)cc1O,1,4.3478260869565215,1,4.3478260869565215,0.1574074074074074,0.0,0.0,0.0,0.0,25,0.0,460,29.959934,2.8583775
CS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,4.761904761904762,1,4.761904761904762,0.1881188118811881,0.0,0.0,0.0,0.0,25,0.0,490,27.07118,-7.597248
COC(=O)c1oc(OCc2ccccc2)c(S(=O)(=O)Cl)c1-c1ccccc1,1,2.564102564102564,1,2.564102564102564,0.1743119266055046,0.0,0.0,0.0,0.0,27,0.0,90,0.9715629,-12.331104
CCc1ccc(-c2oc(-c3ccccc3)c3cc(OC)ccc23)cc1,1,4.3478260869565215,1,4.3478260869565215,0.1636363636363636,0.0,0.0,0.0,0.0,25,0.0,460,29.60859,20.076715
COc1cc(C)c(-c2oc(-c3ccccc3)c3ccccc23)c(C)c1,1,5.555555555555555,1,5.555555555555555,0.1714285714285714,0.0,0.0,0.0,0.0,25,0.0,390,18.115025,-2.6497083
O=C(Nc1cc(Br)ccc1O)c1ccc(F)cc1,1,2.0408163265306123,1,2.0408163265306123,0.1011235955056179,0.0,0.0,0.0,0.0,18,0.0,70,-6.928156,3.7685916
CC(C)c1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)cc1,1,4.166666666666666,1,4.166666666666666,0.1607142857142857,0.0,0.0,0.0,0.0,27,0.0,330,27.141964,-14.113368
O=C1CCC(CC2OC(=O)c3ccccc32)CCO1,1,1.9230769230769231,1,1.9230769230769231,0.1958762886597938,0.0,0.0,0.0,0.0,19,0.0,10,-17.77946,-13.334441
O=C1C=NC(=C2C(=O)c3ccccc3N2O)O1,1,4.0,1,4.0,0.2025316455696202,0.0,0.0,0.0,0.0,17,0.0,120,-29.512121,0.09118368
CC(C)(C)c1cccc2oc(-c3ccccc3)c(Br)c12,1,2.564102564102564,1,2.564102564102564,0.216867469879518,0.0,0.0,0.0,0.0,20,0.0,140,4.2555723,-8.298011
CC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,5.88235294117647,1,5.88235294117647,0.1698113207547169,0.0,0.0,0.0,0.0,25,0.0,300,24.206242,-9.2311535
COCOc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1545454545454545,0.0,0.0,0.0,0.0,25,0.0,450,25.390335,-7.559003
CN(C)C(=O)c1ccc2oc(-c3ccccc3)c(O)c(=O)c2n1,1,1.96078431372549,1,1.96078431372549,0.1881188118811881,0.0,0.0,0.0,0.0,23,0.0,40,3.6215372,-5.123104
O=C1c2ccccc2C(CCl)OC1O,1,2.564102564102564,1,2.564102564102564,0.2083333333333333,0.0,0.0,0.0,0.0,14,0.0,90,-14.098353,-5.862633
CSc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1,1,5.0,1,5.0,0.1523809523809524,0.0,0.0,0.0,0.0,24,0.0,240,30.004955,-8.44885
CCOC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1,1,6.25,1,6.25,0.1818181818181818,0.0,0.0,0.0,0.0,25,0.0,410,10.378335,3.9494944
CCc1ccc(-c2oc(-c3ccccc3)c3ccc(OS(C)(=O)=O)cc23)cc1,1,4.761904761904762,1,4.761904761904762,0.1487603305785124,0.0,0.0,0.0,0.0,28,0.0,220,30.257584,22.120962
CC(C)(C)c1ccc(-c2oc(-c3ccc(-c4ccccc4)cc3)c3ccccc23)cc1,1,5.555555555555555,1,5.555555555555555,0.1578947368421052,0.0,0.0,0.0,0.0,31,0.0,260,25.927858,-12.091056
c1ccc(-c2oc(-c3cccs3)c3ccccc23)cc1,1,5.88235294117647,1,5.88235294117647,0.2093023255813953,0.0,0.0,0.0,0.0,20,0.0,470,16.157343,-3.444025
O=C1NC(c2ccccc2)=NC1=Cc1ccccc1O,1,3.225806451612903,1,3.225806451612903,0.1847826086956521,0.0,0.0,0.0,0.0,20,0.0,160,-19.545778,10.832676
O=C1C=Cc2ccccc2C1=C1Sc2ccccc21,1,2.564102564102564,1,2.564102564102564,0.1555555555555555,0.0,0.0,0.0,0.0,19,0.0,90,-26.463455,-11.165617
O=C1CC(=Cc2ccccc2)N=C1c1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.217391304347826,0.0,0.0,0.0,0.0,20,0.0,190,-14.503181,7.3792696
O=C1OC(=C2Nc3cc(Cl)ccc3OC2=O)N=C1c1ccc(Cl)cc1,1,5.0,1,5.0,0.1166666666666666,0.0,0.0,0.0,0.0,25,0.0,310,-36.531193,-11.134622
O=C1c2ccccc2C([O-])(O)c2c(C(F)(F)Br)ccn21,1,1.851851851851852,1,1.851851851851852,0.1777777777777777,0.0,0.0,0.0,0.0,20,0.0,80,-17.976555,-5.1738815
O=[N+]([O-])c1ccc(S(=O)(=O)O)cc1-c1ccc(Br)cc1,1,4.0,1,4.0,0.1264367816091954,0.0,0.0,0.0,0.0,20,0.0,120,-9.047005,5.5592713
O=C1OC(=O)c2ccccc21,1,2.564102564102564,1,2.564102564102564,0.2542372881355932,0.0,0.0,0.0,0.0,11,0.0,90,-19.776354,-6.8734155
CS(=O)(=O)c1ccc(-c2oc(-c3cccnc3)c3ccccc23)o1,1,3.7037037037037033,1,3.7037037037037033,0.1714285714285714,0.0,0.0,0.0,0.0,24,0.0,430,13.2289505,9.26237
O=CSCc1ccc(N2C(=O)COC2=O)cc1,1,2.0,1,2.0,0.125,0.0,0.0,0.0,0.0,17,0.0,30,-11.865832,1.6830001
c1coc(-c2oc(-c3ccco3)c3ccccc23)c1,1,3.4482758620689653,1,3.4482758620689653,0.1888888888888888,0.0,0.0,0.0,0.0,19,0.0,500,12.676822,1.3738432
Cc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1584158415841584,0.0,0.0,0.0,0.0,23,0.0,450,26.076242,22.40661
CNc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O,1,5.0,1,5.0,0.174757281553398,0.0,0.0,0.0,0.0,24,0.0,310,26.013906,3.4778728
CCOc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1,1,5.88235294117647,1,5.88235294117647,0.1428571428571428,0.0,0.0,0.0,0.0,25,0.0,300,32.35621,-9.665987
CN(C)c1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1491228070175438,0.0,0.0,0.0,0.0,27,0.0,450,35.963985,-6.5167837
O=C1c2cccnc2C(=O)N1C1CC(CO)CC1O,1,2.0,1,2.0,0.1052631578947368,0.0,0.0,0.0,0.0,19,0.0,30,-22.004465,-0.799667
COc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1O,1,4.166666666666666,1,4.166666666666666,0.1559633027522936,0.0,0.0,0.0,0.0,25,0.0,190,27.36283,14.376887
O=C1CC(=C2c3ccccc3C(=O)c3ccc(F)cc32)c2ccccc21,1,4.0,1,4.0,0.1588785046728972,0.0,0.0,0.0,0.0,26,0.0,120,-22.206196,-10.899238
O=C1Oc2ccccc2N(O)C1=C1N=Nc2ccccc2C1=O,1,2.564102564102564,1,2.564102564102564,0.173076923076923,0.0,0.0,0.0,0.0,23,0.0,140,-31.977594,1.3195635
CCOC(=O)c1cc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)oc1O,1,5.0,1,5.0,0.1451612903225806,0.0,0.0,0.0,0.0,27,0.0,310,18.682493,5.1124597
O=C1C(=C2C(=O)c3ccccc3N2O)N=Nc2ccccc21,1,3.8461538461538463,1,3.8461538461538463,0.1958762886597938,0.0,0.0,0.0,0.0,22,0.0,130,-30.7681,0.085343905
O=C1c2ccccc2C(=O)c2c1ccc1ccccc21,1,2.564102564102564,1,2.564102564102564,0.2247191011235955,0.0,0.0,0.0,0.0,20,0.0,90,-23.00133,-9.012483
CCOC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,5.555555555555555,1,5.555555555555555,0.1551724137931034,0.0,0.0,0.0,0.0,27,0.0,390,24.467512,-9.61897
CCN1C(=O)c2ccccc2C1=O,1,1.96078431372549,1,1.96078431372549,0.208955223880597,0.0,0.0,0.0,0.0,13,0.0,40,-18.73425,-6.33003
CN(C)c1ccc(-c2oc(-c3ccccc3)c3ccc(Cl)cc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.146788990825688,0.0,0.0,0.0,0.0,25,0.0,420,21.750826,19.2573
CCC(=O)c1cc(-c2ccc3occc3c2)n[nH]1,1,2.0,1,2.0,0.134020618556701,0.0,0.0,0.0,0.0,18,0.0,30,-10.469654,4.470568
O=C1c2ccccc2C(O)CN1CCC1CC(c2ccccc2)C(O)O1,1,2.0,1,2.0,0.1463414634146341,0.0,0.0,0.0,0.0,26,0.0,30,-14.143119,-14.763626
CN(C)c1ccc(-c2oc(-c3ccccc3)c3ccc(N)cc23)cc1,1,5.555555555555555,1,5.555555555555555,0.1682242990654205,0.0,0.0,0.0,0.0,25,0.0,260,23.50997,20.99952
CC(=O)Oc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1,1,4.3478260869565215,1,4.3478260869565215,0.1504424778761062,0.0,0.0,0.0,0.0,26,0.0,360,34.46293,-9.972167
O=C1NC(c2cccs2)=NC1=Cc1ccccc1,1,4.166666666666666,1,4.166666666666666,0.2183908045977011,0.0,0.0,0.0,0.0,18,0.0,190,-18.532106,11.730812
N#Cc1ccc(-c2ccc3oc(=O)c4ccccc4c3c2)cc1,1,3.333333333333333,1,3.333333333333333,0.2019230769230769,0.0,0.0,0.0,0.0,23,0.0,150,0.26042318,-0.7097819
CCOc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1O,1,4.166666666666666,1,4.166666666666666,0.1578947368421052,0.0,0.0,0.0,0.0,26,0.0,210,28.41807,13.339442
O=C1OC(=Cc2cccc([N+](=O)[O-])c2)C(=O)C1c1ccc(O)cc1,1,1.96078431372549,1,1.96078431372549,0.1454545454545454,0.0,0.0,0.0,0.0,24,0.0,40,-21.28475,5.750468
O=C1NC(c2ccccc2)=NC1=C1Nc2ccccc2OC1=O,1,3.333333333333333,1,3.333333333333333,0.1682242990654205,0.0,0.0,0.0,0.0,23,0.0,150,-35.41644,-5.0341945
O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O,1,4.166666666666666,1,4.166666666666666,0.173076923076923,0.0,0.0,0.0,0.0,23,0.0,170,-19.64206,10.685323
O=C1C(=Cc2ccco2)N=C1c1ccc(Br)cc1,1,3.7037037037037033,1,3.7037037037037033,0.1573033707865168,0.0,0.0,0.0,0.0,18,0.0,430,-13.715813,9.975915
CC(=O)OCc1ccccc1C1CC(=O)c2ccccc2C1=O,1,1.9230769230769231,1,1.9230769230769231,0.17,0.0,0.0,0.0,0.0,23,0.0,50,-20.161135,-9.548039
O=C1OC(=Cc2cccc(Cl)c2)c2ccc(Cl)cc21,1,2.702702702702702,1,2.702702702702702,0.2352941176470588,0.0,0.0,0.0,0.0,19,0.0,100,-22.285278,3.6500769
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.1491228070175438,0.0,0.0,0.0,0.0,24,0.0,170,-36.712418,-10.126541
CN1C(=O)c2ccccc2C1=O,1,2.702702702702702,1,2.702702702702702,0.203125,0.0,0.0,0.0,0.0,12,0.0,100,-18.711441,-6.6200085
COc1ccc(-c2oc(-c3ccccc3)c3cccc(OC)c23)cc1,1,3.7037037037037033,1,3.7037037037037033,0.1775700934579439,0.0,0.0,0.0,0.0,25,0.0,400,24.50332,10.197358
FC(F)(F)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,3.7037037037037033,1,3.7037037037037033,0.16,0.0,0.0,0.0,0.0,25,0.0,400,23.42045,-6.7897334
OOC1(OCc2ccccc2)CC(Br)C(Br)C1Cl,1,2.0,1,2.0,0.1547619047619047,0.0,0.0,0.0,0.0,18,0.0,30,-11.516516,-2.4837635
O=C1C=CC2C(=O)N1Cc1ccccc12,1,1.9230769230769231,1,1.9230769230769231,0.2105263157894736,0.0,0.0,0.0,0.0,15,0.0,50,-13.670618,-8.048022
Brc1ccc2c(-c3ccccc3)oc(-c3ccc(Br)o3)c2c1,1,3.4482758620689653,1,3.4482758620689653,0.1752577319587628,0.0,0.0,0.0,0.0,22,0.0,420,15.921736,16.680542
CCC(=O)Oc1ccc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)cc1,1,3.7037037037037033,1,3.7037037037037033,0.1570247933884297,0.0,0.0,0.0,0.0,28,0.0,430,35.368767,-9.128034
O=C1OC(=Cc2ccccc2)C(=O)C1c1ccc(Cl)cc1,1,2.0408163265306123,1,2.0408163265306123,0.1875,0.0,0.0,0.0,0.0,21,0.0,70,-20.815075,5.5242863
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(O)cc1,1,3.225806451612903,1,3.225806451612903,0.1491228070175438,0.0,0.0,0.0,0.0,24,0.0,160,-36.740726,-10.190315
O=C1NC(O)=NC1=Cc1ccco1,1,3.4482758620689653,1,3.4482758620689653,0.1884057971014492,0.0,0.0,0.0,0.0,13,0.0,450,-14.853097,11.89763
O=C1OC(c2ccco2)=NC1=Cc1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.15625,0.0,0.0,0.0,0.0,19,0.0,180,-14.928776,17.219715
COc1ccc(-c2oc(-c3ccccc3)c3cccc(C)c23)cc1,1,4.3478260869565215,1,4.3478260869565215,0.173076923076923,0.0,0.0,0.0,0.0,24,0.0,460,23.75785,10.916078
CCc1ccc(N(C)CC)c2c(Br)c(-c3ccccc3)oc12,1,3.571428571428571,1,3.571428571428571,0.1855670103092783,0.0,0.0,0.0,0.0,22,0.0,480,4.466967,-8.370362
O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccc([N+](=O)[O-])cc1,1,2.0,1,2.0,0.1727272727272727,0.0,0.0,0.0,0.0,25,0.0,20,-21.32357,-12.611161
c1ccc(-c2oc(-c3ccccn3)c3ccccc23)cc1,1,3.4482758620689653,1,3.4482758620689653,0.1931818181818181,0.0,0.0,0.0,0.0,21,0.0,450,17.330608,-1.3880401
O=C1CC(=Cc2ccc(Br)cc2)N=C1c1ccc(Br)cc1,1,4.166666666666666,1,4.166666666666666,0.1372549019607843,0.0,0.0,0.0,0.0,21,0.0,170,-14.501928,7.356009
CCSC(=O)C1(F)CC2=C(C)c3ccccc3C1O2,1,1.96078431372549,1,1.96078431372549,0.1789473684210526,0.0,0.0,0.0,0.0,19,0.0,40,-14.444039,-4.8513446
O=Cc1cc(C(=O)O)cc(-c2ccccc2O)n1,1,1.9230769230769231,1,1.9230769230769231,0.1511627906976744,0.0,0.0,0.0,0.0,18,0.0,50,-17.84184,-1.32317
CC(C)Oc1ccc(-c2oc(-c3ccco3)c3ccccc23)cc1,1,4.761904761904762,1,4.761904761904762,0.1574074074074074,0.0,0.0,0.0,0.0,24,0.0,490,11.831908,1.6926663
CCOc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1OC,1,4.0,1,4.0,0.1727272727272727,0.0,0.0,0.0,0.0,26,0.0,440,27.908476,5.4360476
COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,4.0,1,4.0,0.174757281553398,0.0,0.0,0.0,0.0,24,0.0,200,26.327316,-5.619758
O=C1Cc2ccccc2C2(CC2)N1,1,2.0,1,2.0,0.2058823529411764,0.0,0.0,0.0,0.0,13,0.0,20,-12.501549,-8.992112
O=C1C=CC(=O)c2cc(O)ccc21,1,1.9230769230769231,1,1.9230769230769231,0.1408450704225352,0.0,0.0,0.0,0.0,13,0.0,60,-19.745747,-5.288088
NC(=O)C1(c2ccccc2Br)COc2ccccc2C1=O,1,2.564102564102564,1,2.564102564102564,0.2,0.0,0.0,0.0,0.0,21,0.0,90,-15.1450815,-8.50764
Cc1ccc(-c2oc(-c3ccc(S(C)(=O)=O)cc3)c3ccccc23)cc1,1,5.555555555555555,1,5.555555555555555,0.1666666666666666,0.0,0.0,0.0,0.0,26,0.0,260,28.557457,-8.230189
