Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,max_similarity,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
COc1ccccc1-c1oc(-c2ccccc2)c2oc(=O)cc(-c3ccccc3)c12,1,2.7777777777777777,1,2.7777777777777777,0.17699115044247787,0.0,0.0,0.0,0.0,30,0.0,110
O=C1OC(=O)C1=Cc1cccc(-c2ccccc2O)c1,1,2.7777777777777777,1,2.7777777777777777,0.20689655172413793,0.0,0.0,0.0,0.0,20,0.0,110
COCC1=CC1=CC(=O)c1ccc(-c2ccccc2OC)o1,1,2.7777777777777777,1,2.7777777777777777,0.1588785046728972,0.0,0.0,0.0,0.0,22,0.0,110
O=C1CSC(=C2Nc3ccccc3C2=O)N1,1,2.7777777777777777,1,2.7777777777777777,0.1875,0.0,0.0,0.0,0.0,16,0.0,110
O=C1C(c2ccc(F)cc2)=NC1=C1Nc2ccccc2C1=O,1,2.7777777777777777,1,2.7777777777777777,0.15841584158415842,0.0,0.0,0.0,0.0,22,0.0,110
O=C1NC(=O)c2ncccc21,1,2.7777777777777777,1,2.7777777777777777,0.13636363636363635,0.0,0.0,0.0,0.0,11,0.0,110
O=C1OC(=C2Nc3ccccc3C2=O)N=C1c1ccccc1,1,2.7777777777777777,1,2.7777777777777777,0.1782178217821782,0.0,0.0,0.0,0.0,22,0.0,110
O=C1C(=O)C2(C(=O)c3ccccc3C2=O)c2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.18823529411764706,0.0,0.0,0.0,0.0,21,0.0,110
O=C1C(Nc2cccc3nccnc23)=CC(=O)c2ncccc21,1,2.7777777777777777,1,2.7777777777777777,0.12844036697247707,0.0,0.0,0.0,0.0,23,0.0,110
O=C1c2ccccc2C(=O)c2c1c(=O)oc1ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.22826086956521738,0.0,0.0,0.0,0.0,21,0.0,110
COC(=O)C(=Cc1coc2ccccc12)OC,1,2.7777777777777777,1,2.7777777777777777,0.2222222222222222,0.0,0.0,0.0,0.0,17,0.0,110
O=C1C(=C2C(=O)c3ccccc3N2O)Nc2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.1935483870967742,0.0,0.0,0.0,0.0,21,0.0,110
O=C(OC1OC(=O)c2ccccc21)c1ccc(Br)cc1,1,2.7777777777777777,1,2.7777777777777777,0.2111111111111111,0.0,0.0,0.0,0.0,20,0.0,110
O=c1[nH]c(=O)c(=Nc2ccccc2)c1=O,1,2.7777777777777777,1,2.7777777777777777,0.18571428571428572,0.0,0.0,0.0,0.0,15,0.0,110
N#CC1=C(N)c2ccccc2C1=O,1,2.7777777777777777,1,2.7777777777777777,0.21212121212121213,0.0,0.0,0.0,0.0,13,0.0,110
O=C1C=C(c2ccccc2O)C(=O)C1,1,2.7777777777777777,1,2.7777777777777777,0.265625,0.0,0.0,0.0,0.0,14,0.0,110
O=C1C(=C2Nc3ccccc3C2=O)Nc2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.16129032258064516,0.0,0.0,0.0,0.0,20,0.0,110
O=[N+]([O-])c1ccc(C2OC2=C(O)c2ccccc2)cc1,1,2.7777777777777777,1,2.7777777777777777,0.1595744680851064,0.0,0.0,0.0,0.0,20,0.0,110
O=C1C(Nc2cccc3cccnc23)=CC(=O)c2ncccc21,1,2.7777777777777777,1,2.7777777777777777,0.1388888888888889,0.0,0.0,0.0,0.0,23,0.0,110
O=C1C=NC(=C2Nc3ccccc3C2=O)C1,1,2.7777777777777777,1,2.7777777777777777,0.175,0.0,0.0,0.0,0.0,16,0.0,110
CCC1(c2ccccc2)NC(=O)N(C)c2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.18181818181818182,0.0,0.0,0.0,0.0,20,0.0,110
O=C1C=C(Nc2cccc3cccnc23)C(=O)O1,1,2.7777777777777777,1,2.7777777777777777,0.17857142857142858,0.0,0.0,0.0,0.0,18,0.0,110
O=C1CC(C2OC(=O)c3ccccc3C2=O)Nc2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.1836734693877551,0.0,0.0,0.0,0.0,23,0.0,110
O=C1C(=C2C=Cc3ccccc32)Oc2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.16483516483516483,0.0,0.0,0.0,0.0,19,0.0,110
O=C1OC(C2C(=O)Oc3ccccc3C2=O)C(=O)c2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.1650485436893204,0.0,0.0,0.0,0.0,24,0.0,110
O=C1OC(C2Nc3ccccc3C2=O)C(=O)c2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.20652173913043478,0.0,0.0,0.0,0.0,22,0.0,110
O=C1COc2ccccc2C1=C1CC(=O)c2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.16842105263157894,0.0,0.0,0.0,0.0,21,0.0,110
O=C1CC(=Cc2ccc(Cl)cc2)N=Cc2ccccc21,1,2.7777777777777777,1,2.7777777777777777,0.18947368421052632,0.0,0.0,0.0,0.0,20,0.0,110
COC(=O)c1c(-c2ccc(Br)cc2)oc(=O)c2ccc(Cl)cc12,1,2.7777777777777777,1,2.7777777777777777,0.14563106796116504,0.0,0.0,0.0,0.0,23,0.0,110
O=C1C=C(Nc2ccccn2)C(=O)C1c1ccc(Br)cc1,1,4.0,1,4.0,0.16,0.0,0.0,0.0,0.0,21,0.0,120
COC(=O)C1=Nc2ccccc2C1c1ccc(OC)cc1,1,4.0,1,4.0,0.17894736842105263,0.0,0.0,0.0,0.0,21,0.0,120
O=C1CC(=C2C(=O)c3ccccc3N2c2ccc(Cl)cc2)O1,1,4.0,1,4.0,0.1717171717171717,0.0,0.0,0.0,0.0,22,0.0,120
O=C1CC(=C2Nc3ccccc3C2=O)N=C1c1ccc(Br)cc1,1,4.0,1,4.0,0.16666666666666666,0.0,0.0,0.0,0.0,23,0.0,120
CSc1coc2ccc(Br)cc12,1,4.0,1,4.0,0.14084507042253522,0.0,0.0,0.0,0.0,12,0.0,120
O=C1OCc2ccccc21,1,4.0,1,4.0,0.2631578947368421,0.0,0.0,0.0,0.0,10,0.0,120
O=[N+]([O-])c1ccc(S(=O)(=O)O)cc1-c1ccc(Br)cc1,1,4.0,1,4.0,0.12643678160919541,0.0,0.0,0.0,0.0,20,0.0,120
CN1C(=O)C(C)(C)C(=O)C(F)(F)C1=O,1,4.0,1,4.0,0.07352941176470588,0.0,0.0,0.0,0.0,14,0.0,120
O=C1CC(=C2c3ccccc3C(=O)c3ccc(F)cc32)c2ccccc21,1,4.0,1,4.0,0.1588785046728972,0.0,0.0,0.0,0.0,26,0.0,120
O=C1C2=CCC(=O)N2c2ccccc21,1,4.0,1,4.0,0.2054794520547945,0.0,0.0,0.0,0.0,14,0.0,120
COC(=O)c1c(C)noc1-c1ccc(-c2ncc(N)s2)s1,1,4.0,1,4.0,0.11320754716981132,0.0,0.0,0.0,0.0,21,0.0,120
O=C1C(=Cc2ccccc2Br)N=Cc2ccccc21,1,4.0,1,4.0,0.16666666666666666,0.0,0.0,0.0,0.0,19,0.0,120
O=C1OC(c2ccccc2)=NC1=C1C(=O)c2ccccc2N1O,1,4.0,1,4.0,0.19801980198019803,0.0,0.0,0.0,0.0,23,0.0,120
COc1ccc(-c2oc(-c3ccccc3)c3c(=O)oc4ccc(Br)cc4c23)cc1,1,4.0,1,4.0,0.1721311475409836,0.0,0.0,0.0,0.0,29,0.0,120
O=C1OC(c2ccccc2)=NC1=C1Nc2ccccc2C1=O,1,4.0,1,4.0,0.16831683168316833,0.0,0.0,0.0,0.0,22,0.0,120
CCOc1ccc(OCC)c2c1C(=O)c1ccccc1C2=O,1,4.0,1,4.0,0.13333333333333333,0.0,0.0,0.0,0.0,22,0.0,120
O=C1OC(c2ccco2)=NC1=C1Nc2ccccc2C1=O,1,4.0,1,4.0,0.16666666666666666,0.0,0.0,0.0,0.0,21,0.0,120
O=C1OC(=C2Nc3ccccc3C2=O)N=C1c1ccc(Br)cc1,1,4.0,1,4.0,0.1574074074074074,0.0,0.0,0.0,0.0,23,0.0,120
O=C1NC(=S)C(=O)c2ncccc21,1,4.0,1,4.0,0.1388888888888889,0.0,0.0,0.0,0.0,13,0.0,120
O=C(Nc1ccccc1)c1ccc(Br)cc1,1,4.0,1,4.0,0.16883116883116883,0.0,0.0,0.0,0.0,16,0.0,120
O=C1OC(=C2Nc3ccccc3C2=O)N=C1c1ccc(Cl)cc1,1,4.0,1,4.0,0.1574074074074074,0.0,0.0,0.0,0.0,23,0.0,120
O=C1C=NC(=C2C(=O)c3ccccc3N2O)O1,1,4.0,1,4.0,0.20253164556962025,0.0,0.0,0.0,0.0,17,0.0,120
O=C(O)C1(O)C(=O)c2ccccc2C1=O,1,4.0,1,4.0,0.22058823529411764,0.0,0.0,0.0,0.0,15,0.0,120
O=C1C(=C2C(=O)c3ccccc3N2c2ccc(Cl)cc2)Nc2ccccc21,1,4.0,1,4.0,0.1592920353982301,0.0,0.0,0.0,0.0,27,0.0,120
O=C1OC(=C2C(=O)c3ccccc3N2O)N=C1c1ccc(Br)cc1,1,4.0,1,4.0,0.16822429906542055,0.0,0.0,0.0,0.0,24,0.0,120
O=C(Nc1ccccc1)N1CC=Cc2ccccc21,1,3.8461538461538463,1,3.8461538461538463,0.16666666666666666,0.0,0.0,0.0,0.0,19,0.0,130
O=C1OC(=C2Oc3ccccc3C2=O)N=C1c1ccc(Br)cc1,1,3.8461538461538463,1,3.8461538461538463,0.14678899082568808,0.0,0.0,0.0,0.0,23,0.0,130
O=C1CC(=C2C(=O)c3ccccc3N2O)N=Cc2ccc(Cl)cc21,1,3.8461538461538463,1,3.8461538461538463,0.18518518518518517,0.0,0.0,0.0,0.0,24,0.0,130
CC(C)(Br)C1=Nc2ccccc2C1=O,1,3.8461538461538463,1,3.8461538461538463,0.18840579710144928,0.0,0.0,0.0,0.0,14,0.0,130
O=C1N=NC(=C2C(=O)c3ccccc3N2O)O1,1,3.8461538461538463,1,3.8461538461538463,0.21518987341772153,0.0,0.0,0.0,0.0,17,0.0,130
O=C1C(=C(Nc2ccccn2)c2ccco2)C(=O)N1c1ccc(Br)cc1,1,3.8461538461538463,1,3.8461538461538463,0.13513513513513514,0.0,0.0,0.0,0.0,26,0.0,130
Cc1cc(=O)oc2cc(OC(=O)C=Cc3ccccc3)ccc12,1,3.8461538461538463,1,3.8461538461538463,0.18518518518518517,0.0,0.0,0.0,0.0,23,0.0,130
O=C1OC(=C2C(=O)c3ccccc3N2O)N=C1c1ccc(Cl)cc1,1,3.8461538461538463,1,3.8461538461538463,0.16666666666666666,0.0,0.0,0.0,0.0,24,0.0,130
O=C1c2ccc(Br)cc2C(=O)c2ncccc21,1,3.8461538461538463,1,3.8461538461538463,0.11494252873563218,0.0,0.0,0.0,0.0,17,0.0,130
O=C1CC(=C2Nc3ccccc3C2=O)Nc2ccccc21,1,3.8461538461538463,1,3.8461538461538463,0.16494845360824742,0.0,0.0,0.0,0.0,21,0.0,130
O=C1C(=C2OC(=O)c3cc(Cl)ccc3C2=O)Oc2ccccc21,1,3.8461538461538463,1,3.8461538461538463,0.18181818181818182,0.0,0.0,0.0,0.0,23,0.0,130
O=C1C(Nc2ccccn2)=CC(=O)c2ncccc21,1,3.8461538461538463,1,3.8461538461538463,0.13829787234042554,0.0,0.0,0.0,0.0,19,0.0,130
O=C1NC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2C1=O,1,3.8461538461538463,1,3.8461538461538463,0.16822429906542055,0.0,0.0,0.0,0.0,23,0.0,130
O=C1C(=Cc2ccc(Br)cc2)NOC1c1ccccc1,1,3.8461538461538463,1,3.8461538461538463,0.15306122448979592,0.0,0.0,0.0,0.0,20,0.0,130
O=C1OC(=C2Nc3ccccc3C2=O)N=C1c1ccc(O)cc1,1,3.8461538461538463,1,3.8461538461538463,0.1574074074074074,0.0,0.0,0.0,0.0,23,0.0,130
O=C1NC(c2ccccc2)=NC1=C1Nc2ccccc2C1=O,1,3.8461538461538463,1,3.8461538461538463,0.1782178217821782,0.0,0.0,0.0,0.0,22,0.0,130
O=C1NC(c2ccccc2)=NC1=C1C(=O)c2ccccc2N1O,1,3.8461538461538463,1,3.8461538461538463,0.2079207920792079,0.0,0.0,0.0,0.0,23,0.0,130
O=CC1=Cc2ccccc2C1=C1C=C(c2ccccc2)OC1=O,1,3.8461538461538463,1,3.8461538461538463,0.1650485436893204,0.0,0.0,0.0,0.0,23,0.0,130
O=C1OC(=C2C(=O)c3ccccc3N2O)N=C1c1ccccc1,1,3.8461538461538463,1,3.8461538461538463,0.18811881188118812,0.0,0.0,0.0,0.0,23,0.0,130
N#CC1=C(C#N)c2c(oc(-c3ccccc3)c2-c2ccccc2)C(=O)C1,1,3.8461538461538463,1,3.8461538461538463,0.2,0.0,0.0,0.0,0.0,26,0.0,130
O=C1c2ccccc2N2C(=O)C1Oc1ccccc12,1,3.8461538461538463,1,3.8461538461538463,0.18681318681318682,0.0,0.0,0.0,0.0,19,0.0,130
O=C1OC(=C2C(=O)c3ccccc3N2O)N=Cc2ccccc21,1,3.8461538461538463,1,3.8461538461538463,0.1782178217821782,0.0,0.0,0.0,0.0,23,0.0,130
C=C1C(=O)c2ccccc2C1=O,1,3.8461538461538463,1,3.8461538461538463,0.20634920634920634,0.0,0.0,0.0,0.0,12,0.0,130
O=C1C(=C2C(=O)c3ccccc3N2O)N=Nc2ccccc21,1,3.8461538461538463,1,3.8461538461538463,0.1958762886597938,0.0,0.0,0.0,0.0,22,0.0,130
O=C1CC(=C2Nc3ccccc3C2=O)N=N1,1,3.8461538461538463,1,3.8461538461538463,0.1728395061728395,0.0,0.0,0.0,0.0,16,0.0,130
O=C(C=C1C(=O)c2ccccc2C1=O)c1ccccc1O,1,2.564102564102564,1,2.564102564102564,0.2,0.0,0.0,0.0,0.0,21,0.0,140
O=C1CCc2ccccc2C1=C1C=Cc2ccccc21,1,2.564102564102564,1,2.564102564102564,0.18478260869565216,0.0,0.0,0.0,0.0,20,0.0,140
O=C1Oc2ncncc2NC1=C1OC(=O)c2ccccc21,1,2.564102564102564,1,2.564102564102564,0.18,0.0,0.0,0.0,0.0,21,0.0,140
O=C1C=NC(=C2C(=O)Oc3ccccc3N2O)O1,1,2.564102564102564,1,2.564102564102564,0.20238095238095238,0.0,0.0,0.0,0.0,18,0.0,140
O=C1C(=C2C(=O)c3ccccc3N2O)N=Cc2ccccc21,1,2.564102564102564,1,2.564102564102564,0.18181818181818182,0.0,0.0,0.0,0.0,22,0.0,140
O=C1C=CC(=O)c2ccccc21,1,2.564102564102564,1,2.564102564102564,0.2,0.0,0.0,0.0,0.0,12,0.0,140
O=C1CC(=C2C(=O)c3ccccc3N2O)N=N1,1,2.564102564102564,1,2.564102564102564,0.19753086419753085,0.0,0.0,0.0,0.0,17,0.0,140
O=C1C(=Cc2ccccc2)SCc2ccccc21,1,2.564102564102564,1,2.564102564102564,0.1724137931034483,0.0,0.0,0.0,0.0,18,0.0,140
O=C1C(=C2N=C(c3ccccc3)N(c3ccc(F)cc3)C2=O)Nc2ccccc21,1,2.564102564102564,1,2.564102564102564,0.1322314049586777,0.0,0.0,0.0,0.0,29,0.0,140
O=C1CC(=C2C(=O)Oc3ccccc32)N=C(c2ccc(Br)cc2)N1,1,2.564102564102564,1,2.564102564102564,0.1792452830188679,0.0,0.0,0.0,0.0,24,0.0,140
O=C1Oc2ccccc2C1=C1OC(=O)c2ccccc21,1,2.564102564102564,1,2.564102564102564,0.2,0.0,0.0,0.0,0.0,20,0.0,140
O=C1Oc2ccc(F)cc2C1=C1OC(=O)c2ncccc21,1,2.564102564102564,1,2.564102564102564,0.13131313131313133,0.0,0.0,0.0,0.0,21,0.0,140
COc1ccccc1-c1cc(-c2ccccc2)nc(=O)[nH]1,1,2.564102564102564,1,2.564102564102564,0.1827956989247312,0.0,0.0,0.0,0.0,21,0.0,140
O=C1C(=Cc2cccc([N+](=O)[O-])c2)Cc2ccccc21,1,2.564102564102564,1,2.564102564102564,0.1827956989247312,0.0,0.0,0.0,0.0,20,0.0,140
O=C1NC(c2ccccc2)=NC1=C1C(=O)Oc2ccccc21,1,2.564102564102564,1,2.564102564102564,0.1919191919191919,0.0,0.0,0.0,0.0,22,0.0,140
O=C1Oc2ccccc2N(O)C1=C1N=Nc2ccccc2C1=O,1,2.564102564102564,1,2.564102564102564,0.17307692307692307,0.0,0.0,0.0,0.0,23,0.0,140
O=C1Cc2ccc(O)cc2C1=C1SCc2ccccc21,1,2.564102564102564,1,2.564102564102564,0.15463917525773196,0.0,0.0,0.0,0.0,20,0.0,140
O=C1Oc2ccccc2N(O)C1=C1Nc2ccccc2C1=O,1,2.564102564102564,1,2.564102564102564,0.18,0.0,0.0,0.0,0.0,22,0.0,140
O=C1NC(c2ccc(Br)cc2)=NC1=C1C(=O)Oc2ccccc21,1,2.564102564102564,1,2.564102564102564,0.17142857142857143,0.0,0.0,0.0,0.0,23,0.0,140
O=C1OC(=Cc2ccc(F)cc2)C(=O)c2ccccc21,1,2.564102564102564,1,2.564102564102564,0.18888888888888888,0.0,0.0,0.0,0.0,20,0.0,140
O=C1Oc2ccccc2C1=C1N=Nc2ccccc2C1=O,1,2.564102564102564,1,2.564102564102564,0.18947368421052632,0.0,0.0,0.0,0.0,21,0.0,140
O=C1OC(c2cc([N+](=O)[O-])ccc2O)c2ccccc21,1,2.564102564102564,1,2.564102564102564,0.19101123595505617,0.0,0.0,0.0,0.0,20,0.0,140
O=C1OC(=C2C(=O)Oc3ccccc32)N=C1c1ccc(Cl)cc1,1,2.564102564102564,1,2.564102564102564,0.1388888888888889,0.0,0.0,0.0,0.0,23,0.0,140
O=C1C=C(Nc2cccnc2)C(=O)O1,1,2.564102564102564,1,2.564102564102564,0.1643835616438356,0.0,0.0,0.0,0.0,14,0.0,140
O=C(O)c1ccc(-c2oc(-c3ccccc3)nc2-c2ccccc2)cc1,1,2.564102564102564,1,2.564102564102564,0.17307692307692307,0.0,0.0,0.0,0.0,26,0.0,140
O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2C1=O,1,2.564102564102564,1,2.564102564102564,0.14912280701754385,0.0,0.0,0.0,0.0,25,0.0,140
O=C1Oc2ccccc2C1=C1CC(=O)c2cc(Cl)ccc2C=N1,1,2.564102564102564,1,2.564102564102564,0.16666666666666666,0.0,0.0,0.0,0.0,23,0.0,140
O=C1NC(c2ccccc2)=NC(=C2Nc3ccccc3OC2=O)O1,1,2.564102564102564,1,2.564102564102564,0.17592592592592593,0.0,0.0,0.0,0.0,24,0.0,140
O=c1c2ccccc2oc(=O)c2c1ccc1ccccc12,1,2.564102564102564,1,2.564102564102564,0.2777777777777778,0.0,0.0,0.0,0.0,21,0.0,140
O=C(O)c1ccc([N+](=O)[O-])cc1S(=O)(=O)c1ccc(O)cc1,1,2.564102564102564,1,2.564102564102564,0.11702127659574468,0.0,0.0,0.0,0.0,22,0.0,140
O=C1Oc2ccccc2NC1=C1Nc2ccccc2C1=O,1,2.564102564102564,1,2.564102564102564,0.17525773195876287,0.0,0.0,0.0,0.0,21,0.0,140
O=C1NC(c2ccccc2Br)=NC1=Cc1ccccc1Br,1,2.564102564102564,1,2.564102564102564,0.18556701030927836,0.0,0.0,0.0,0.0,21,0.0,140
O=C1Oc2ccccc2N(O)C1=C1N=Nc2ccc([N+](=O)[O-])cc2C1=O,1,2.564102564102564,1,2.564102564102564,0.15384615384615385,0.0,0.0,0.0,0.0,26,0.0,140
CC(C)(C)c1cccc2oc(-c3ccccc3)c(Br)c12,1,2.564102564102564,1,2.564102564102564,0.21686746987951808,0.0,0.0,0.0,0.0,20,0.0,140
O=C1C=Cc2ccccc2C1=C1C=Cc2ccccc21,1,2.564102564102564,1,2.564102564102564,0.16483516483516483,0.0,0.0,0.0,0.0,20,0.0,140
O=C1OC(=Cc2ccccc2)N=C1c1ccc(Br)cc1,1,2.564102564102564,1,2.564102564102564,0.17894736842105263,0.0,0.0,0.0,0.0,20,0.0,140
O=Cc1cc(-c2ccccc2O)oc1-c1ccccc1,1,2.564102564102564,1,2.564102564102564,0.17777777777777778,0.0,0.0,0.0,0.0,20,0.0,140
O=C1C2=C(C(=O)c3ccccc31)c1ccccc1C=CC2,1,2.564102564102564,1,2.564102564102564,0.15841584158415842,0.0,0.0,0.0,0.0,21,0.0,140
O=C1N=NC(=C2Nc3ccccc3C2=O)N1,1,2.564102564102564,1,2.564102564102564,0.175,0.0,0.0,0.0,0.0,16,0.0,140
O=[N+]([O-])c1c(-c2ccccc2)oc2ccc(Br)cc12,1,3.3333333333333335,1,3.3333333333333335,0.2289156626506024,0.0,0.0,0.0,0.0,19,0.0,150
O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1ccccc1,1,3.3333333333333335,1,3.3333333333333335,0.1651376146788991,0.0,0.0,0.0,0.0,24,0.0,150
O=C1Oc2ccccc2NC1=C1N=C(c2ccccc2)N(O)C1=O,1,3.3333333333333335,1,3.3333333333333335,0.18867924528301888,0.0,0.0,0.0,0.0,24,0.0,150
O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1cccc([N+](=O)[O-])c1,1,3.3333333333333335,1,3.3333333333333335,0.1652892561983471,0.0,0.0,0.0,0.0,27,0.0,150
O=C1Nc2cc(Cl)ccc2C=NC1=C1C(=O)Oc2ccccc2N1O,1,3.3333333333333335,1,3.3333333333333335,0.1724137931034483,0.0,0.0,0.0,0.0,25,0.0,150
O=C1C(Nc2cccnc2)=CC(=O)c2ncccc21,1,3.3333333333333335,1,3.3333333333333335,0.1368421052631579,0.0,0.0,0.0,0.0,19,0.0,150
O=C1NC(c2ccccc2)=NC1=C1C(=O)Oc2ccccc2N1O,1,3.3333333333333335,1,3.3333333333333335,0.18518518518518517,0.0,0.0,0.0,0.0,24,0.0,150
O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)no1,1,3.3333333333333335,1,3.3333333333333335,0.2,0.0,0.0,0.0,0.0,22,0.0,150
O=C1NC(c2ccccc2)=NC1=Cc1ccccc1Br,1,3.3333333333333335,1,3.3333333333333335,0.1827956989247312,0.0,0.0,0.0,0.0,20,0.0,150
O=C1Oc2ccccc2N(O)C1=C1N=Cc2ccc([N+](=O)[O-])cc2C1=O,1,3.3333333333333335,1,3.3333333333333335,0.16101694915254236,0.0,0.0,0.0,0.0,26,0.0,150
O=C1NC(c2ccccc2)=NC1=C1Nc2ccccc2OC1=O,1,3.3333333333333335,1,3.3333333333333335,0.16822429906542055,0.0,0.0,0.0,0.0,23,0.0,150
O=C1C(Nc2ccccn2)=CCC(=O)c2ncccc21,1,3.3333333333333335,1,3.3333333333333335,0.12871287128712872,0.0,0.0,0.0,0.0,20,0.0,150
O=C1Oc2ccccc2N(O)C1=C1N=C(c2ccccc2)N(O)C1=O,1,3.3333333333333335,1,3.3333333333333335,0.17272727272727273,0.0,0.0,0.0,0.0,25,0.0,150
O=C(O)CC1Oc2ccccc2SC1=O,1,3.3333333333333335,1,3.3333333333333335,0.1794871794871795,0.0,0.0,0.0,0.0,15,0.0,150
O=C1CCC(=C2C(=O)c3ccccc3N2O)N1,1,3.3333333333333335,1,3.3333333333333335,0.2125,0.0,0.0,0.0,0.0,17,0.0,150
O=C1C=NC(=C2C(=O)c3ccccc3N2O)C1,1,3.3333333333333335,1,3.3333333333333335,0.2,0.0,0.0,0.0,0.0,17,0.0,150
O=C1OC(=C2Oc3c(ccc4ccccc34)OC2=O)N=C1c1ccccc1,1,3.3333333333333335,1,3.3333333333333335,0.17647058823529413,0.0,0.0,0.0,0.0,27,0.0,150
N#Cc1ccc(-c2ccc3oc(=O)c4ccccc4c3c2)cc1,1,3.3333333333333335,1,3.3333333333333335,0.20192307692307693,0.0,0.0,0.0,0.0,23,0.0,150
COC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,3.3333333333333335,1,3.3333333333333335,0.1588785046728972,0.0,0.0,0.0,0.0,25,0.0,150
O=C1C(=C(NO)c2ccccc2)N=C(c2ccccc2)N1O,1,3.3333333333333335,1,3.3333333333333335,0.17894736842105263,0.0,0.0,0.0,0.0,22,0.0,150
O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=C1C(=O)Oc2ccccc2N1O,1,3.3333333333333335,1,3.3333333333333335,0.17647058823529413,0.0,0.0,0.0,0.0,27,0.0,150
O=C1CC(=C2Nc3ccccc3OC2=O)N=N1,1,3.3333333333333335,1,3.3333333333333335,0.19047619047619047,0.0,0.0,0.0,0.0,17,0.0,150
O=C1C=C(N=Cc2ccccn2)C(=O)c2ccccc21,1,3.3333333333333335,1,3.3333333333333335,0.16483516483516483,0.0,0.0,0.0,0.0,20,0.0,150
O=C1CC(=C2C(=O)c3ccccc3N2O)N=C1c1ccccc1,1,3.3333333333333335,1,3.3333333333333335,0.18446601941747573,0.0,0.0,0.0,0.0,23,0.0,150
O=C1NC(c2ccccc2Br)=NC1=Cc1ccccc1Cl,1,3.3333333333333335,1,3.3333333333333335,0.18556701030927836,0.0,0.0,0.0,0.0,21,0.0,150
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc([N+](=O)[O-])cc1,1,3.3333333333333335,1,3.3333333333333335,0.15126050420168066,0.0,0.0,0.0,0.0,26,0.0,150
COc1ccc(OC)c(-c2cc(-c3ccccc3)on2)c1,1,3.3333333333333335,1,3.3333333333333335,0.13592233009708737,0.0,0.0,0.0,0.0,21,0.0,150
O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1cccc(F)c1,1,3.3333333333333335,1,3.3333333333333335,0.1565217391304348,0.0,0.0,0.0,0.0,25,0.0,150
O=C1C=NC(=C2C(=O)Oc3ccccc3N2O)C1,1,3.3333333333333335,1,3.3333333333333335,0.1724137931034483,0.0,0.0,0.0,0.0,18,0.0,150
O=C1Oc2ccccc2N(O)C1=C1N=Cc2ccccc2C1=O,1,3.3333333333333335,1,3.3333333333333335,0.17142857142857143,0.0,0.0,0.0,0.0,23,0.0,150
O=C1NC(c2ccccc2)=NC1=Cc1ccccc1O,1,3.225806451612903,1,3.225806451612903,0.18478260869565216,0.0,0.0,0.0,0.0,20,0.0,160
O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Nc2ccncc2)s1,1,3.225806451612903,1,3.225806451612903,0.1357142857142857,0.0,0.0,0.0,0.0,29,0.0,160
O=C1C(=Cc2ccccc2)N=C(c2ccccc2)N1O,1,3.225806451612903,1,3.225806451612903,0.21348314606741572,0.0,0.0,0.0,0.0,20,0.0,160
O=C1CC(=Cc2ccccc2O)N=C1c1ccc(Br)cc1,1,3.225806451612903,1,3.225806451612903,0.1836734693877551,0.0,0.0,0.0,0.0,21,0.0,160
O=C1OC(=Cc2ccccc2)N=C1c1ccc(-c2ccccc2)cc1,1,3.225806451612903,1,3.225806451612903,0.1588785046728972,0.0,0.0,0.0,0.0,25,0.0,160
O=C(CBr)COc1ccc(-c2oc(-c3ccccc3)c(F)c2Br)cc1,1,3.225806451612903,1,3.225806451612903,0.1592920353982301,0.0,0.0,0.0,0.0,25,0.0,160
O=C1C(=Cc2ccccc2O)N=C(c2ccccc2)N1c1ccc(Br)cc1,1,3.225806451612903,1,3.225806451612903,0.13043478260869565,0.0,0.0,0.0,0.0,27,0.0,160
O=C1OC(=C2C(=O)c3ccccc3N2O)N=C1c1ccc(F)cc1,1,3.225806451612903,1,3.225806451612903,0.16666666666666666,0.0,0.0,0.0,0.0,24,0.0,160
O=C(CBr)C1=Cc2ccc(=O)oc2C1=Cc1ccc(F)cc1,1,3.225806451612903,1,3.225806451612903,0.15,0.0,0.0,0.0,0.0,22,0.0,160
