Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
c1ccc(-c2occ3ccccc23)nc1,1,1,450,450,1,[450],0.4870826,0.4870826,0.4870826,[0.4870826],0.0339124999999999,0.0339124999999999,0.0339124999999999,[0.0339124999999999],1,1,1.0,1,[1],{'c1ccc(-c2oc(-c3ccccn3)c3ccccc23)cc1'},1,1.0
c1ccc(-c2occ3cccnc23)cc1,5,1,420,200,5,"[200, 230, 300, 400, 420]",0.4397933,0.3996398,0.42543411999999997,"[0.4397933, 0.4214983, 0.3996398, 0.4299418, 0.4362974]",0.0238081499999999,-0.04165405,-0.01309524,"[0.0238081499999999, -0.0179926999999999, -0.04165405, -0.0143945, -0.0152431]",1,1,1.0,5,"[1, 1, 1, 1, 1]","{'COc1ccc(-c2oc(-c3ccccc3)c3cccnc23)cc1O', 'NC(=O)c1ccc(-c2oc(-c3ccc(F)cc3)c3cccnc23)cc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3cccnc23)cc1O', 'COC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3cccnc23)cc1', 'COc1ccc(-c2oc(-c3ccc(O)cc3)c3cccnc23)cc1O'}",5,1.0
c1ccc(-c2occ3ncccc23)cc1,6,1,420,200,6,"[200, 230, 300, 370, 400, 420]",0.4397933,0.397553,0.4207872666666666,"[0.4397933, 0.4214983, 0.3996398, 0.397553, 0.4299418, 0.4362974]",0.0238081499999999,-0.0537386,-0.019869133333333334,"[0.0238081499999999, -0.0179926999999999, -0.04165405, -0.0537386, -0.0143945, -0.0152431]",1,1,1.0,6,"[1, 1, 1, 1, 1, 1]","{'COc1ccc(-c2oc(-c3ccccc3)c3cccnc23)cc1O', 'NC(=O)c1ccc(-c2oc(-c3ccc(F)cc3)c3cccnc23)cc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3cccnc23)cc1O', 'COC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3cccnc23)cc1', 'O=C1C=NC(=Cc2oc(-c3ccccc3)c3cccnc23)O1', 'COc1ccc(-c2oc(-c3ccc(O)cc3)c3cccnc23)cc1O'}",6,1.0
c1ccc(C2=NNC(C3CSC3)C2)cc1,1,1,30,30,1,[30],0.0,0.0,0.0,[0.0],-0.0101241,-0.0101241,-0.0101241,[-0.0101241],1,1,1.0,1,[1],{'COC(=O)C1(C2CC(c3ccccc3)=NN2)CSC1'},1,1.0
c1ccc(C2=NNCC2)cc1,1,1,30,30,1,[30],0.0,0.0,0.0,[0.0],-0.0101241,-0.0101241,-0.0101241,[-0.0101241],1,1,1.0,1,[1],{'COC(=O)C1(C2CC(c3ccccc3)=NN2)CSC1'},1,1.0
c1ccc(C2CC2)cc1,1,1,20,20,1,[20],0.0013332,0.0013332,0.0013332,[0.0013332],-0.0021525999999999,-0.0021525999999999,-0.0021525999999999,[-0.0021525999999999],1,1,1.0,1,[1],{'O=CC1(OC(=O)C(F)(F)C(F)c2ccccc2Br)CC1c1ccccc1'},1,1.0
c1ccc(C2CCCN2)cc1,2,2,50,50,1,[50],0.00035945,0.00035945,0.00035945,[0.00035945],-0.0070095,-0.0070095,-0.0070095,[-0.0070095],2,2,2.0,2,[2],"{'NC(=O)C1(c2ccccc2)NCCC1S(=O)(=O)c1ccccc1', 'NC(=O)C1(c2ccccc2)CCCN1C(=O)c1ccc(Cl)cc1'}",2,1.0
c1ccc(C2CCOC2)cc1,1,1,30,30,1,[30],0.0008643,0.0008643,0.0008643,[0.0008643],-0.0092598,-0.0092598,-0.0092598,[-0.0092598],1,1,1.0,1,[1],{'O=C1c2ccccc2C(O)CN1CCC1CC(c2ccccc2)C(O)O1'},1,1.0
c1ccc(C2CCc3ccccc32)cc1,1,1,70,70,1,[70],0.001083,0.001083,0.001083,[0.001083],-0.0104789999999999,-0.0104789999999999,-0.0104789999999999,[-0.0104789999999999],1,1,1.0,1,[1],{'O=C(O)c1ccc(C2CCc3ccccc32)cc1'},1,1.0
c1ccc(C2CO2)cc1,2,1,60,30,2,"[30, 60]",0.0101241,0.006855,0.00848955,"[0.0101241, 0.006855]",0.0040986,0.0029988,0.0035487,"[0.0029988, 0.0040986]",1,1,1.0,2,"[1, 1]","{'O=C(c1ccccc1)C1OC1c1ccc(Cl)cc1', 'O=C(c1ccccc1)C1OC1c1cc(Cl)cc(Cl)c1O'}",2,1.0
c1ccc(C2NCCOc3ccccc32)cc1,1,1,10,10,1,[10],0.0004396,0.0004396,0.0004396,[0.0004396],-0.0062557,-0.0062557,-0.0062557,[-0.0062557],1,1,1.0,1,[1],{'NC(=O)C1(c2ccccc2)NCCOc2ccccc21'},1,1.0
c1ccc(C2Nc3ccccc32)cc1,1,1,50,50,1,[50],0.0046128,0.0046128,0.0046128,[0.0046128],-0.0025296,-0.0025296,-0.0025296,[-0.0025296],1,1,1.0,1,[1],{'CC(=O)C1(c2ccccc2)Nc2ccc(Cl)cc21'},1,1.0
c1ccc(C2OCCO2)cc1,1,1,40,40,1,[40],0.0051608,0.0051608,0.0051608,[0.0051608],0.00303885,0.00303885,0.00303885,[0.00303885],1,1,1.0,1,[1],{'O=[N+]([O-])c1ccc(C2OCCO2)c(-c2ccccc2)c1'},1,1.0
c1ccc(CC2N=N2)cc1,1,1,50,50,1,[50],0.0700594,0.0700594,0.0700594,[0.0700594],0.0630015999999999,0.0630015999999999,0.0630015999999999,[0.0630015999999999],1,1,1.0,1,[1],{'O=C1CCC(C2(Cc3ccccc3)N=N2)C(=O)N1'},1,1.0
c1ccc(CC2NCCO2)cc1,1,1,10,10,1,[10],0.0002937,0.0002937,0.0002937,[0.0002937],-0.0064016,-0.0064016,-0.0064016,[-0.0064016],1,1,1.0,1,[1],{'O=C1CCC(C2(Cc3ccccc3)NCCO2)C(=O)O1'},1,1.0
c1ccc(CC2OCc3ccccc32)cc1,1,1,70,70,1,[70],0.0003818,0.0003818,0.0003818,[0.0003818],-0.0111802,-0.0111802,-0.0111802,[-0.0111802],1,1,1.0,1,[1],{'CC(C)C1(Cc2ccc(Br)cc2)OCc2ccccc21'},1,1.0
c1ccc(COC2CCCC2)cc1,1,1,30,30,1,[30],0.0002359,0.0002359,0.0002359,[0.0002359],-0.0098882,-0.0098882,-0.0098882,[-0.0098882],1,1,1.0,1,[1],{'OOC1(OCc2ccccc2)CC(Br)C(Br)C1Cl'},1,1.0
c1ccc(COc2cc(-c3ccccc3)co2)cc1,1,1,90,90,1,[90],0.007201,0.007201,0.007201,[0.007201],-0.026451,-0.026451,-0.026451,[-0.026451],1,1,1.0,1,[1],{'COC(=O)c1oc(OCc2ccccc2)c(S(=O)(=O)Cl)c1-c1ccccc1'},1,1.0
c1ccc(COc2ccco2)cc1,1,1,90,90,1,[90],0.007201,0.007201,0.007201,[0.007201],-0.026451,-0.026451,-0.026451,[-0.026451],1,1,1.0,1,[1],{'COC(=O)c1oc(OCc2ccccc2)c(S(=O)(=O)Cl)c1-c1ccccc1'},1,1.0
c1ccc(CSC2COc3ccccc32)cc1,1,1,60,60,1,[60],0.0008406,0.0008406,0.0008406,[0.0008406],-0.0040313,-0.0040313,-0.0040313,[-0.0040313],1,1,1.0,1,[1],{'COCCOC1Oc2ccccc2C1SCc1ccccc1'},1,1.0
c1ccc(Cc2cc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,1,1,40,40,1,[40],0.0062589,0.0062589,0.0062589,[0.0062589],0.00413695,0.00413695,0.00413695,[0.00413695],1,1,1.0,1,[1],{'O=Cc1c(Cc2ccccc2O)[nH]c(-c2ccccc2)c1-c1ccccc1'},1,1.0
c1ccc(Cc2cc(-c3ccccc3)c[nH]2)cc1,1,1,40,40,1,[40],0.0062589,0.0062589,0.0062589,[0.0062589],0.00413695,0.00413695,0.00413695,[0.00413695],1,1,1.0,1,[1],{'O=Cc1c(Cc2ccccc2O)[nH]c(-c2ccccc2)c1-c1ccccc1'},1,1.0
c1ccc(Cc2ccc(-c3ccccc3)[nH]2)cc1,1,1,40,40,1,[40],0.0062589,0.0062589,0.0062589,[0.0062589],0.00413695,0.00413695,0.00413695,[0.00413695],1,1,1.0,1,[1],{'O=Cc1c(Cc2ccccc2O)[nH]c(-c2ccccc2)c1-c1ccccc1'},1,1.0
c1ccc(Cc2ccc(-c3oc(-c4ccccc4)c4ccccc34)cc2)cc1,1,1,330,330,1,[330],0.4339666,0.4339666,0.4339666,[0.4339666],-0.0134289,-0.0134289,-0.0134289,[-0.0134289],1,1,1.0,1,[1],{'OC(c1ccccc1)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1'},1,1.0
c1ccc(Cc2ccc(-c3occ4ccccc34)cc2)cc1,1,1,330,330,1,[330],0.4339666,0.4339666,0.4339666,[0.4339666],-0.0134289,-0.0134289,-0.0134289,[-0.0134289],1,1,1.0,1,[1],{'OC(c1ccccc1)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1'},1,1.0
c1ccc(Cc2ccc3c(-c4ccccc4)oc(-c4ccccc4)c3c2)cc1,1,1,480,480,1,[480],0.4491236,0.4491236,0.4491236,[0.4491236],0.0108678,0.0108678,0.0108678,[0.0108678],1,1,1.0,1,[1],{'c1ccc(Cc2ccc3c(-c4ccccc4)oc(-c4ccccc4)c3c2)cc1'},1,1.0
c1ccc(Cc2ccc3c(-c4ccccc4)occ3c2)cc1,1,1,480,480,1,[480],0.4491236,0.4491236,0.4491236,[0.4491236],0.0108678,0.0108678,0.0108678,[0.0108678],1,1,1.0,1,[1],{'c1ccc(Cc2ccc3c(-c4ccccc4)oc(-c4ccccc4)c3c2)cc1'},1,1.0
c1ccc(Cc2ccc3coc(-c4ccccc4)c3c2)cc1,1,1,480,480,1,[480],0.4491236,0.4491236,0.4491236,[0.4491236],0.0108678,0.0108678,0.0108678,[0.0108678],1,1,1.0,1,[1],{'c1ccc(Cc2ccc3c(-c4ccccc4)oc(-c4ccccc4)c3c2)cc1'},1,1.0
c1ccc(Cc2ccc3cocc3c2)cc1,1,1,480,480,1,[480],0.4491236,0.4491236,0.4491236,[0.4491236],0.0108678,0.0108678,0.0108678,[0.0108678],1,1,1.0,1,[1],{'c1ccc(Cc2ccc3c(-c4ccccc4)oc(-c4ccccc4)c3c2)cc1'},1,1.0
c1ccc(Cc2ccc[nH]2)cc1,1,1,40,40,1,[40],0.0062589,0.0062589,0.0062589,[0.0062589],0.00413695,0.00413695,0.00413695,[0.00413695],1,1,1.0,1,[1],{'O=Cc1c(Cc2ccccc2O)[nH]c(-c2ccccc2)c1-c1ccccc1'},1,1.0
c1ccc(Cc2ccccc2)cc1,2,1,330,90,2,"[90, 330]",0.4339666,0.2805677,0.35726715,"[0.2805677, 0.4339666]",0.2537117,-0.0134289,0.1201414,"[0.2537117, -0.0134289]",1,1,1.0,2,"[1, 1]","{'OC(c1ccccc1)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1', 'C(=C1C=C(c2ccccc2)C=C1c1ccccc1)c1ccc(Cc2ccccc2)cc1'}",2,1.0
c1ccc(N2CCOC2)cc1,2,1,480,460,2,"[460, 480]",0.4244343,0.4087143,0.41657429999999995,"[0.4244343, 0.4087143]",-0.0302305,-0.03155255,-0.030891525,"[-0.03155255, -0.0302305]",1,1,1.0,2,"[1, 1]","{'c1ccc(-c2oc(-c3ccc(N4CCOC4)cc3)c3ccccc23)cc1', 'c1coc(-c2oc(-c3ccc(N4CCOC4)cc3)c3ccccc23)c1'}",2,1.0
c1ccc(N2CCOCC2)cc1,1,1,70,70,1,[70],0.0150989,0.0150989,0.0150989,[0.0150989],0.0053788,0.0053788,0.0053788,[0.0053788],1,1,1.0,1,[1],{'CC(=O)c1ccc(N2CCOCC2)cc1'},1,1.0
c1ccc(NCc2ccc(-c3oc(-c4ccccc4)c4ccccc34)o2)cc1,1,1,320,320,1,[320],0.3662149,0.3662149,0.3662149,[0.3662149],-0.08129825,-0.08129825,-0.08129825,[-0.08129825],1,1,1.0,1,[1],{'CC(=O)N(Cc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)o1)c1ccc(C)cc1'},1,1.0
c1ccc(NCc2ccc(-c3occ4ccccc34)o2)cc1,1,1,320,320,1,[320],0.3662149,0.3662149,0.3662149,[0.3662149],-0.08129825,-0.08129825,-0.08129825,[-0.08129825],1,1,1.0,1,[1],{'CC(=O)N(Cc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)o1)c1ccc(C)cc1'},1,1.0
c1ccc(NCc2ccco2)cc1,1,1,320,320,1,[320],0.3662149,0.3662149,0.3662149,[0.3662149],-0.08129825,-0.08129825,-0.08129825,[-0.08129825],1,1,1.0,1,[1],{'CC(=O)N(Cc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)o1)c1ccc(C)cc1'},1,1.0
c1ccc(Nc2ccoc2)cc1,1,1,60,60,1,[60],0.0496535,0.0496535,0.0496535,[0.0496535],0.0468971,0.0468971,0.0468971,[0.0468971],1,1,1.0,1,[1],{'COC(=O)c1cc(N(C)c2ccccc2)c(C(=O)OC)o1'},1,1.0
c1ccc2[nH]ccc2c1,4,2,80,10,2,"[10, 80]",0.018847,0.0,0.0094235,"[0.018847, 0.0]",0.0123722,-0.0066976,0.0028373,"[0.0123722, -0.0066976]",1,1,1.0,2,"[1, 1]","{'O=Cc1c[nH]c2ccccc12', 'O=C1COC(=Cc2c[nH]c3ccccc23)CC1O'}",2,1.0
c1ccc2[nH]nnc2c1,2,1,270,20,2,"[20, 270]",0.0,0.0,0.0,"[0.0, 0.0]",-0.0034858,-0.42622345,-0.214854625,"[-0.0034858, -0.42622345]",1,1,1.0,2,"[1, 1]","{'S=C(Nc1ccc(Cl)cc1)n1nnc2ccccc21', 'S=C(Nc1ccccc1)n1nnc2ccccc21'}",2,1.0
c1ccc2c(-c3ccc(N4CCOC4)cc3)occ2c1,2,1,480,460,2,"[460, 480]",0.4244343,0.4087143,0.41657429999999995,"[0.4244343, 0.4087143]",-0.0302305,-0.03155255,-0.030891525,"[-0.03155255, -0.0302305]",1,1,1.0,2,"[1, 1]","{'c1ccc(-c2oc(-c3ccc(N4CCOC4)cc3)c3ccccc23)cc1', 'c1coc(-c2oc(-c3ccc(N4CCOC4)cc3)c3ccccc23)c1'}",2,1.0
c1ccc2c(-c3ccncc3)occ2c1,3,1,490,350,3,"[350, 480, 490]",0.4683247,0.3597306,0.43157243333333334,"[0.3597306, 0.466662, 0.4683247]",0.0284062,-0.0880548999999999,-0.015867383333333332,"[-0.0880548999999999, 0.0284062, 0.0120465499999999]",1,1,1.0,3,"[1, 1, 1]","{'Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)ccn1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccncc3)c3ccccc23)o1', 'Fc1ccc(-c2cc(-c3oc(-c4ccccc4)c4ccccc34)cc(C(F)(F)F)n2)cc1'}",3,1.0
c1ccc2c(-c3ccno3)occ2c1,5,2,220,190,3,"[190, 200, 220]",0.4533642,0.4274608,0.43980094999999997,"[0.4533642, 0.4274608, 0.43857785]",0.05360955,-0.00217095,0.02097141666666663,"[0.05360955, 0.0114756499999999, -0.00217095]",2,2,1.6666666666666667,5,"[2, 1, 2]","{'CCOC(=O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)on1', 'O=C(O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)on1', 'CCOC(=O)c1cc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)on1', 'Cc1cc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)on1', 'COCc1cc(-c2oc(-c3ccccc3)c3ccccc23)on1'}",5,1.0
c1ccc2c(-c3ccoc3)occ2c1,11,3,500,200,8,"[200, 280, 310, 350, 360, 410, 420, 500]",0.4623221,0.3874822,0.4335794625,"[0.3874822, 0.4093444, 0.4623221, 0.4586626, 0.4471333, 0.4419659, 0.446989, 0.4147362]",0.0112864999999999,-0.0411287,-0.01299508749999996,"[-0.0307169999999999, -0.0363941999999999, 0.0102565, 0.0112864999999999, -0.0100661499999999, -0.0020481999999999, -0.00514945, -0.0411287]",3,1,1.375,11,"[1, 1, 1, 1, 1, 2, 3, 1]","{'O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)co1', 'CCc1cc(-c2oc(-c3ccccc3)c3ccc(F)cc23)co1', 'CC(=O)Nc1ccc(-c2oc(-c3ccoc3)c3ccccc23)cc1', 'COc1cc(-c2oc(-c3ccc(O)cc3)c3ccccc23)co1', 'CCc1cc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)co1', 'COc1cc(-c2oc(-c3ccccc3)c3ccccc23)co1', 'COc1cc(-c2oc(-c3ccccc3)c3ccc(C)cc23)co1', 'Cc1ccc2c(-c3ccccc3)oc(-c3coc(C)c3)c2c1', 'COc1cc(-c2oc(-c3ccc(C)cc3)c3ccccc23)co1', 'CCOC(=O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)co1', 'CCCc1cc(-c2oc(-c3ccccc3)c3ccccc23)co1'}",11,3.0
c1ccc2c(-c3ccon3)occ2c1,11,2,410,150,7,"[150, 330, 340, 350, 370, 400, 410]",0.4511105,0.3691727,0.41912329285714284,"[0.3691727, 0.4286072, 0.4154214499999999, 0.43703025, 0.4241372, 0.40838375, 0.4511105]",0.0227972,-0.0392712499999999,-0.015666664285714244,"[0.0227972, -0.0187882999999999, -0.0392712499999999, -0.01607105, -0.0285505, -0.0369656499999999, 0.0071829]",2,1,1.5714285714285714,11,"[1, 1, 2, 2, 2, 2, 1]","{'CCOC(=O)c1cc(-c2oc(-c3ccc(C)cc3)c3ccccc23)no1', 'Cc1cc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)no1', 'Cc1cc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)no1', 'COCc1cc(-c2oc(-c3ccccc3)c3ccccc23)no1', 'O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)no1', 'CCc1cc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)no1', 'CCc1cc(-c2oc(-c3ccccc3)c3ccccc23)no1', 'COC(=O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)no1', 'Cc1cc(-c2oc(-c3ccccc3)c3ccc(O)cc23)no1', 'Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)no1', 'Cc1cc(-c2oc(-c3ccc(N)cc3)c3ccccc23)no1'}",11,2.0
c1ccc2c(-c3coc4ccccc34)cccc2c1,1,1,80,80,1,[80],0.0,0.0,0.0,[0.0],-0.0066976,-0.0066976,-0.0066976,[-0.0066976],1,1,1.0,1,[1],{'c1ccc2c(-c3coc4ccccc34)cccc2c1'},1,1.0
c1ccc2c(-c3nccs3)occ2c1,2,1,340,280,2,"[280, 340]",0.4443467,0.4416286,0.44298764999999996,"[0.4443467, 0.4416286]",-0.0013919,-0.0106828999999999,-0.00603739999999995,"[-0.0013919, -0.0106828999999999]",1,1,1.0,2,"[1, 1]","{'CS(=O)(=O)c1sc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)nc1Br', 'CS(=O)(=O)c1cnc(-c2oc(-c3ccccc3)c3ccccc23)s1'}",2,1.0
c1ccc2c(-c3ncon3)occ2c1,1,1,330,330,1,[330],0.4555277,0.4555277,0.4555277,[0.4555277],0.0129527999999999,0.0129527999999999,0.0129527999999999,[0.0129527999999999],1,1,1.0,1,[1],{'COc1nc(-c2oc(-c3ccccc3)c3ccccc23)no1'},1,1.0
c1ccc2c(COc3ccncc3)occ2c1,1,1,470,470,1,[470],0.1824387,0.1824387,0.1824387,[0.1824387],-0.2615859,-0.2615859,-0.2615859,[-0.2615859],1,1,1.0,1,[1],{'Nc1cc(OCc2oc(-c3ccccc3)c3ccccc23)ccn1'},1,1.0
c1ccc2c(c1)CC1CCCC2CO1,1,1,20,20,1,[20],0.0085634,0.0085634,0.0085634,[0.0085634],0.0052191,0.0052191,0.0052191,[0.0052191],1,1,1.0,1,[1],{'COC(=O)C1(C)CCC2(c3ccccc3O)COC1C(=O)c1ccc(-c3ccccc3)cc12'},1,1.0
c1ccc2c(c1)CC1CCNC1C2,1,1,30,30,1,[30],0.0002707,0.0002707,0.0002707,[0.0002707],-0.0098534,-0.0098534,-0.0098534,[-0.0098534],1,1,1.0,1,[1],{'CN1C(=O)C(CC2=NCCO2)C2Cc3ccccc3CC21'},1,1.0
c1ccc2c(c1)CC1CCOCC1CO2,1,1,20,20,1,[20],0.0045974,0.0045974,0.0045974,[0.0045974],0.0012530999999999,0.0012530999999999,0.0012530999999999,[0.0012530999999999],1,1,1.0,1,[1],{'O=C(OC12C(=O)OCCC1C(=O)c1ccccc1OC21CC1)c1ccccc1'},1,1.0
c1ccc2c(c1)CC1CN2c2ccccc2O1,1,1,130,130,1,[130],0.0179449,0.0179449,0.0179449,[0.0179449],-0.2326283,-0.2326283,-0.2326283,[-0.2326283],1,1,1.0,1,[1],{'O=C1c2ccccc2N2C(=O)C1Oc1ccccc12'},1,1.0
c1ccc2c(c1)CC1COC2c2ccccc21,2,2,100,100,1,[100],0.0004949,0.0004949,0.0004949,[0.0004949],-0.03489995,-0.03489995,-0.03489995,[-0.03489995],1,1,1.0,1,[1],{'FC1(F)OC2c3ccccc3CC1(F)c1ccccc12'},1,1.0
c1ccc2c(c1)CC1COCCC1CO2,1,1,40,40,1,[40],0.000177,0.000177,0.000177,[0.000177],-0.0024407,-0.0024407,-0.0024407,[-0.0024407],1,1,1.0,1,[1],{'CCC(C)OC1COC(=O)C2Cc3ccccc3OC(=O)C12'},1,1.0
c1ccc2c(c1)CC1Oc3ccccc3C21,2,2,60,60,1,[60],0.0027564,0.0027564,0.0027564,[0.0027564],-0.0021155,-0.0021155,-0.0021155,[-0.0021155],1,1,1.0,1,[1],{'CC(=O)C1c2ccccc2C2c3ccccc3OC12'},1,1.0
c1ccc2c(c1)CCC1CCCCC1O2,1,1,20,20,1,[20],0.0038733,0.0038733,0.0038733,[0.0038733],0.000529,0.000529,0.000529,[0.000529],1,1,1.0,1,[1],{'N#CC12CCC(=O)CC1CC(=O)c1ccccc1O2'},1,1.0
c1ccc2c(c1)CCC1CCCN21,1,1,60,60,1,[60],0.0114834,0.0114834,0.0114834,[0.0114834],0.0087269999999999,0.0087269999999999,0.0087269999999999,[0.0087269999999999],1,1,1.0,1,[1],{'O=C1CC2CCC(=O)N2c2ccccc21'},1,1.0
c1ccc2c(c1)CCC1CCN21,1,1,100,100,1,[100],0.0036064,0.0036064,0.0036064,[0.0036064],-0.0317884499999999,-0.0317884499999999,-0.0317884499999999,[-0.0317884499999999],1,1,1.0,1,[1],{'O=C1Cc2ccccc2N2C(=O)CC12'},1,1.0
c1ccc2c(c1)CCC2,31,7,140,10,14,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140]",0.11341645,0.00783535,0.03583961071428571,"[0.0132897, 0.0092084, 0.0133758, 0.0104213, 0.00783535, 0.0253654, 0.0093136, 0.0474209, 0.0268559999999999, 0.11341645, 0.07379975, 0.0533631, 0.0267807, 0.0713081]",0.08830155,-0.2237925,-0.031035203571428572,"[0.00700425, 0.00586515, 0.0062505, 0.00829935, 0.0007352499999999, 0.022609, -0.0037036499999999, 0.0412521, -0.0134307, 0.08830155, -0.0121938, -0.1595074, -0.2237925, -0.20218195]",5,2,2.0,28,"[2, 2, 1, 1, 2, 1, 5, 2, 2, 2, 2, 2, 1, 3]","{'CCC1c2ccccc2C(=O)C1(O)C(=O)OC', 'O=C1C(=O)C2(C(=O)c3ccccc3C2=O)c2ccccc21', 'C=C1C(=O)c2ccccc2C1=O', 'O=C(O)c1ccc(C2CCc3ccccc32)cc1', 'O=C1c2ccccc2C(=O)C1c1ccc2cccnc2c1', 'O=C1c2ccccc2C(=O)C1(Cc1ccc(Br)cc1)S(=O)(=O)c1ccc(Br)cc1', 'O=C1c2ccccc2C(=O)C1(Cc1ccc(Br)cc1)S(=O)(=O)c1ccc(Cl)cc1', 'O=C1c2ccc(F)cc2C(=O)C1c1ccccc1', 'CS(=O)(=O)OC1C=CC(=C2C(=O)c3ccccc3C2=O)CC1', 'O=CSC1c2ccccc2C(=O)C1c1ccc(Cl)cc1', 'O=C1COc2ccccc2C1=C1CC(=O)c2ccccc21', 'CC(C)(C)OC1C(=O)c2ccccc2C1O', 'O=C1Cc2ccc(O)cc2C1=C1SCc2ccccc21', 'O=C1C=Cc2ccccc2C1=C1C(=O)c2ccccc2C1=O', 'O=C1C(=Cc2cccc([N+](=O)[O-])c2)Cc2ccccc21', 'O=C1CCC(C2(O)C(=O)c3ccccc3C2=O)C1', 'NC(=O)C1(C2(O)Cc3ccccc3C2=O)CCC(=O)O1', 'O=C1CCC(=C2CCc3ccccc32)N1', 'CCC1C(=O)c2ccccc2C1=O', 'O=[N+]([O-])c1ccc(S(=O)(=O)OCC2CCc3ccccc32)cc1', 'O=C(C=C1C(=O)c2ccccc2C1=O)c1ccccc1O', 'O=C1CC(=C2c3ccccc3C(=O)c3ccc(F)cc32)c2ccccc21', 'CCCCC1C(=O)c2ccccc2C1(C)C', 'NC(=O)C1=Nc2ccccc2C1=C1C(=O)c2ccccc2C1=O', 'COC(=O)C1(C(=O)OC)Cc2ccccc2C1=O', 'COCc1ccccc1C1(C)c2ccccc2C(=O)C1O', 'O=C1c2ccccc2C(=O)C1(O)Cc1ccccc1', 'O=C(O)C1(O)C(=O)c2ccccc2C1=O'}",28,2.5
